latitude;longitude;acq_date
-2.5758;121.3686;06/04/2018
-2.4593;119.4401;06/04/2018
-2.4606;119.4311;06/04/2018
-2.079;119.3973;06/04/2018
0.7377;124.3107;07/04/2018
-2.5782;121.3693;07/04/2018
-2.5805;121.3843;07/04/2018
1.447;125.1412;08/04/2018
0.7371;120.7098;08/04/2018
-2.5771;121.3718;08/04/2018
0.5469;121.8782;08/04/2018
0.6485;122.5111;08/04/2018
0.6469;122.5223;08/04/2018
-1.2189;119.3547;08/04/2018
-2.5787;121.3826;08/04/2018
-4.545;120.3226;08/04/2018
-2.836;122.1603;08/04/2018
-3.0457;122.2661;08/04/2018
-3.9273;119.8001;08/04/2018
-2.8257;122.1619;08/04/2018
-4.5436;120.3127;08/04/2018
-2.5868;121.3731;08/04/2018
-1.7363;119.4063;08/04/2018
-1.4136;121.789;08/04/2018
-2.5815;121.3883;08/04/2018
-2.5764;121.3776;08/04/2018
-2.579;121.37;08/04/2018
-2.5852;121.365;09/04/2018
0.6101;122.6768;10/04/2018
-2.8337;122.1676;10/04/2018
-3.2875;121.6831;10/04/2018
-2.5797;121.3823;10/04/2018
-2.5784;121.3734;10/04/2018
-2.8324;122.1587;10/04/2018
-3.2887;119.5827;10/04/2018
-3.283;121.6837;10/04/2018
-3.1731;122.4044;10/04/2018
-2.8371;122.1127;10/04/2018
-2.5875;121.3679;10/04/2018
-3.7717;122.1333;10/04/2018
-2.5856;121.3804;10/04/2018
-3.7628;122.1387;10/04/2018
-2.581;121.3727;10/04/2018
-3.0496;122.2648;10/04/2018
-2.2957;121.6029;10/04/2018
0.8499;123.4318;10/04/2018
-2.0093;119.4061;10/04/2018
-2.2874;119.2087;10/04/2018
-2.0119;119.3886;10/04/2018
-2.5812;121.3824;10/04/2018
-2.583;121.3695;10/04/2018
-2.5809;121.3818;10/04/2018
-2.5794;121.371;10/04/2018
-2.5711;121.3831;10/04/2018
-2.5847;121.3798;12/04/2018
-2.5829;121.368;12/04/2018
-2.5812;121.3785;12/04/2018
-2.5841;121.3573;12/04/2018
-2.5874;121.3745;12/04/2018
0.7401;122.4757;12/04/2018
-2.5841;121.3776;12/04/2018
-2.5751;121.3789;12/04/2018
-2.5821;121.3655;13/04/2018
-2.5872;121.3732;13/04/2018
-2.5802;121.3784;13/04/2018
-1.5218;120.3582;13/04/2018
-3.8463;119.6029;13/04/2018
-3.9633;121.7902;14/04/2018
-2.577;121.3809;14/04/2018
-2.5903;121.3783;14/04/2018
-2.5882;121.3742;14/04/2018
-2.5819;121.3713;14/04/2018
-2.5805;121.3814;14/04/2018
-2.577;121.3793;14/04/2018
0.7319;124.3144;15/04/2018
-1.3978;120.7523;15/04/2018
-3.0025;120.1928;15/04/2018
-2.7734;122.0213;15/04/2018
-4.8003;120.2246;15/04/2018
-1.3685;121.5657;15/04/2018
-1.5996;120.3384;15/04/2018
-2.1548;121.4757;15/04/2018
-2.1535;121.485;15/04/2018
-1.7495;121.4765;15/04/2018
-2.1447;121.3532;15/04/2018
-1.4512;121.7652;15/04/2018
-2.1434;121.3623;15/04/2018
-3.932;119.796;15/04/2018
-3.8397;119.5965;15/04/2018
-1.838;121.0534;15/04/2018
-0.0828;120.0077;15/04/2018
1.4486;125.1838;16/04/2018
-4.5578;122.0131;16/04/2018
-4.5604;122.03;16/04/2018
1.0352;120.8195;17/04/2018
1.0442;120.8208;17/04/2018
-2.5828;121.3682;17/04/2018
-2.5814;121.3784;17/04/2018
-2.5817;121.375;19/04/2018
-2.5765;121.3826;19/04/2018
-5.5678;120.0715;20/04/2018
-2.5752;121.3769;21/04/2018
-2.5826;121.3688;21/04/2018
-2.831;122.1631;21/04/2018
-2.585;121.3837;21/04/2018
-1.9394;121.2551;21/04/2018
-2.5775;121.3774;21/04/2018
-2.5788;121.3684;21/04/2018
-2.8356;122.1515;21/04/2018
-2.5774;121.378;21/04/2018
1.037;120.8215;22/04/2018
-1.3969;120.7509;22/04/2018
-2.5766;121.3897;23/04/2018
-2.5744;121.3747;23/04/2018
-3.9297;119.7976;24/04/2018
-2.5813;121.3933;25/04/2018
-2.5874;121.3525;25/04/2018
-2.5886;121.3577;25/04/2018
-2.5822;121.3985;25/04/2018
-1.2101;121.3914;26/04/2018
-4.421;122.2477;28/04/2018
-2.5797;121.3836;30/04/2018
-3.9655;121.7856;30/04/2018
-2.581;121.3827;30/04/2018
-2.5824;121.3726;30/04/2018
-1.2408;122.593;30/04/2018
1.0375;120.8228;01/05/2018
-2.6552;119.1837;01/05/2018
-2.6566;119.1742;01/05/2018
-2.5972;119.2616;01/05/2018
0.5317;123.0684;03/05/2018
1.0364;120.8222;03/05/2018
-3.9251;119.7981;03/05/2018
-3.6808;121.8956;03/05/2018
-2.5833;121.3812;03/05/2018
-3.9019;122.4206;03/05/2018
-2.5819;121.3719;03/05/2018
-5.549;120.1909;03/05/2018
-2.5867;121.374;03/05/2018
-2.5771;121.3728;03/05/2018
-2.5722;121.3826;03/05/2018
-2.5867;121.3678;03/05/2018
-2.5748;121.3654;03/05/2018
-2.5842;121.385;03/05/2018
-2.5825;121.3883;03/05/2018
-2.5717;121.3895;03/05/2018
-2.5697;121.3759;03/05/2018
-2.5805;121.3745;03/05/2018
1.5444;124.9004;05/05/2018
1.0373;120.8203;05/05/2018
-2.4653;119.441;05/05/2018
-2.832;122.1549;05/05/2018
-4.5953;121.676;05/05/2018
0.4572;123.1335;05/05/2018
0.4814;124.3601;05/05/2018
0.4065;123.2037;05/05/2018
0.4583;123.139;05/05/2018
-2.5767;121.3923;06/05/2018
-2.5832;121.3988;06/05/2018
-2.5783;121.3652;06/05/2018
-2.572;121.3587;06/05/2018
-2.5858;121.3726;06/05/2018
1.453;125.2026;07/05/2018
-2.583;121.3775;07/05/2018
-2.584;121.3677;07/05/2018
-2.5838;121.3776;07/05/2018
-2.5748;121.3763;07/05/2018
-2.5851;121.3686;07/05/2018
1.0375;120.822;08/05/2018
-3.0023;120.1935;08/05/2018
-0.7996;122.8085;09/05/2018
-0.7982;122.8182;09/05/2018
-2.5761;121.3909;09/05/2018
-2.5711;121.385;09/05/2018
-2.5739;121.3759;09/05/2018
1.0397;120.8235;10/05/2018
-2.5758;121.3915;10/05/2018
-2.5742;121.3805;10/05/2018
-2.9533;120.1795;10/05/2018
-4.5132;121.6898;10/05/2018
-3.5274;121.445;10/05/2018
-3.5261;121.4541;10/05/2018
-2.5808;121.3723;10/05/2018
-5.447;119.4683;10/05/2018
0.5694;120.3717;10/05/2018
-2.5575;120.2534;10/05/2018
0.5681;120.3629;10/05/2018
-2.5813;121.3793;11/05/2018
-2.5749;121.3808;11/05/2018
1.4524;125.2017;12/05/2018
0.5514;122.4357;12/05/2018
-2.5758;121.3883;13/05/2018
-2.5793;121.3658;13/05/2018
1.0435;120.8261;14/05/2018
1.0115;121.9333;14/05/2018
-2.5768;121.3897;14/05/2018
-2.5755;121.3808;14/05/2018
-2.5665;121.3821;14/05/2018
-3.0018;120.1987;15/05/2018
0.5956;122.4773;15/05/2018
-2.5725;121.3819;16/05/2018
-2.5771;121.383;16/05/2018
-2.5786;121.373;16/05/2018
-2.5759;121.3839;16/05/2018
1.4473;125.1734;17/05/2018
1.4491;125.1885;17/05/2018
1.4539;125.1945;19/05/2018
1.3117;124.9177;19/05/2018
-4.009;119.6289;19/05/2018
-2.8317;122.1575;19/05/2018
-2.8331;122.1674;19/05/2018
-2.5764;121.3892;19/05/2018
-2.5778;121.3791;19/05/2018
1.0405;120.8228;21/05/2018
-2.5694;121.3835;21/05/2018
-2.5805;121.3745;21/05/2018
-2.579;121.3851;21/05/2018
-2.5704;121.3834;21/05/2018
-2.5795;121.3821;21/05/2018
-2.5717;121.3926;21/05/2018
-2.8278;122.1652;23/05/2018
-2.5815;121.3692;23/05/2018
-2.5755;121.3775;23/05/2018
-2.5743;121.3865;23/05/2018
-2.5723;121.3873;23/05/2018
-2.5708;121.3775;23/05/2018
-2.5791;121.3743;24/05/2018
-2.5735;121.3804;25/05/2018
-2.5758;121.3954;25/05/2018
-2.5758;121.3853;26/05/2018
-2.5821;121.3869;26/05/2018
-2.8307;122.161;26/05/2018
-2.5744;121.3766;26/05/2018
-2.5731;121.3857;26/05/2018
1.7824;125.1489;27/05/2018
1.4491;125.1835;28/05/2018
1.442;125.1323;28/05/2018
0.5476;120.3492;28/05/2018
-3.005;120.199;31/05/2018
-2.5768;121.3825;31/05/2018
-2.5787;121.3696;31/05/2018
-2.5832;121.3551;05/06/2018
-2.5792;121.3598;05/06/2018
-2.5787;121.3858;05/06/2018
-2.5733;121.3812;05/06/2018
1.0377;120.823;06/06/2018
-3.9048;122.4201;06/06/2018
-4.5297;121.6474;06/06/2018
-4.5371;121.6417;06/06/2018
-2.579;121.3704;06/06/2018
-2.5768;121.3866;06/06/2018
-0.806;122.8365;08/06/2018
-2.5764;121.3883;08/06/2018
-3.2526;121.6613;08/06/2018
-2.5822;121.3766;08/06/2018
-2.5784;121.3807;08/06/2018
-2.5787;121.3862;08/06/2018
-2.58;121.3772;08/06/2018
-2.5784;121.3713;09/06/2018
-1.2816;121.6441;09/06/2018
-1.284;121.6387;09/06/2018
-1.2862;121.6544;09/06/2018
-2.5811;121.3902;09/06/2018
-3.2984;119.0137;09/06/2018
-1.8762;120.2705;09/06/2018
-2.5784;121.379;09/06/2018
-1.5512;121.1868;09/06/2018
-2.5769;121.3894;09/06/2018
-2.5805;121.3997;09/06/2018
-2.5742;121.3924;09/06/2018
1.4477;125.1879;10/06/2018
-2.5839;121.3908;10/06/2018
-2.58;121.3659;10/06/2018
-2.58;121.3728;10/06/2018
-2.5837;121.3976;10/06/2018
-2.5828;121.3815;10/06/2018
-2.5723;121.3803;10/06/2018
-2.5671;121.3931;10/06/2018
-2.5648;121.3775;10/06/2018
-2.5764;121.376;10/06/2018
-2.5787;121.391;10/06/2018
1.0401;120.8267;11/06/2018
-1.2492;122.0217;11/06/2018
-3.1505;120.1933;11/06/2018
-2.58;121.3759;11/06/2018
-2.5788;121.3849;11/06/2018
1.2374;121.1019;11/06/2018
-2.8364;122.1618;13/06/2018
-2.5848;121.3874;14/06/2018
-2.5882;121.3649;14/06/2018
-2.578;121.3807;14/06/2018
-2.5813;121.3581;14/06/2018
1.5401;124.9031;15/06/2018
-3.9022;122.4218;15/06/2018
-2.5818;121.3817;16/06/2018
-2.8355;122.1598;16/06/2018
-2.5836;121.3689;16/06/2018
-2.5692;121.3802;17/06/2018
-2.5821;121.378;17/06/2018
-2.579;121.3893;17/06/2018
-2.5818;121.3694;17/06/2018
-2.5765;121.3731;17/06/2018
-2.575;121.3831;17/06/2018
-2.5804;121.3794;17/06/2018
-2.5666;121.3777;17/06/2018
-2.5769;121.3763;17/06/2018
-2.57;121.3831;17/06/2018
-2.5717;121.395;17/06/2018
-2.5787;121.388;17/06/2018
-2.5684;121.3898;17/06/2018
1.0378;120.8186;18/06/2018
-2.5811;121.377;18/06/2018
-2.8317;122.1614;18/06/2018
-2.5722;121.3924;18/06/2018
-2.5832;121.3913;18/06/2018
-3.4111;119.31;18/06/2018
-3.2914;120.3501;18/06/2018
-2.0112;120.8045;18/06/2018
-2.1284;120.304;18/06/2018
-2.5717;121.4011;18/06/2018
-2.5683;121.3771;18/06/2018
-2.5768;121.3863;19/06/2018
-2.5716;121.3942;19/06/2018
-2.5772;121.3748;19/06/2018
-2.575;121.3904;19/06/2018
-2.5745;121.3853;20/06/2018
-2.5732;121.376;20/06/2018
-2.571;121.392;20/06/2018
-2.5691;121.3784;20/06/2018
-2.5784;121.3834;22/06/2018
-2.5693;121.3846;22/06/2018
-2.5706;121.3939;22/06/2018
0.8739;123.4257;24/06/2018
-2.5748;121.381;24/06/2018
-2.5735;121.3899;24/06/2018
-2.5787;121.3849;25/06/2018
-2.574;121.3802;25/06/2018
1.0378;120.8193;27/06/2018
-1.3943;120.7539;27/06/2018
1.4466;125.1864;01/07/2018
1.4499;125.1917;03/07/2018
-2.584;121.3855;03/07/2018
-2.5824;121.3801;03/07/2018
-2.5712;121.3879;03/07/2018
1.0428;120.8192;06/07/2018
0.5972;122.6288;06/07/2018
1.4489;125.1917;08/07/2018
-2.829;122.1619;08/07/2018
-4.5406;121.7807;08/07/2018
-2.5787;121.3849;08/07/2018
-2.5802;121.3743;08/07/2018
-3.9018;122.4134;08/07/2018
-2.5854;121.3847;09/07/2018
-2.5761;121.3907;09/07/2018
-1.7876;119.5199;09/07/2018
-0.8073;122.8329;10/07/2018
-2.5806;121.3851;10/07/2018
-2.5818;121.3762;10/07/2018
-2.5716;121.3839;10/07/2018
-2.5795;121.3802;11/07/2018
-2.5822;121.3993;11/07/2018
-4.5345;122.0117;11/07/2018
-4.5378;122.0072;11/07/2018
-2.5824;121.3755;11/07/2018
-2.581;121.3859;11/07/2018
-4.5361;122.0012;11/07/2018
-2.5792;121.3787;13/07/2018
-2.5808;121.3899;13/07/2018
-2.5798;121.3805;13/07/2018
-3.9047;122.4173;13/07/2018
-2.5785;121.3895;13/07/2018
-2.9606;119.1342;13/07/2018
-2.4644;119.5347;13/07/2018
-3.6566;119.6303;13/07/2018
-3.6582;119.619;13/07/2018
-1.333;121.6707;13/07/2018
-2.4998;119.5032;14/07/2018
-2.5697;121.3908;14/07/2018
-1.325;121.7051;15/07/2018
-1.125;122.1053;15/07/2018
-1.3253;121.6997;15/07/2018
-3.1714;121.5808;15/07/2018
-2.0596;119.4899;15/07/2018
-4.5194;122.0649;17/07/2018
-2.5782;121.3857;17/07/2018
-4.5209;122.0751;17/07/2018
-4.5242;122.0606;17/07/2018
-4.5282;122.056;17/07/2018
-2.5887;121.3606;17/07/2018
-2.5824;121.3648;17/07/2018
-2.5796;121.3859;17/07/2018
-2.5856;121.3817;17/07/2018
1.0552;121.502;17/07/2018
-2.5817;121.3746;18/07/2018
-2.8327;122.1608;19/07/2018
0.6172;122.5742;19/07/2018
0.618;122.5784;19/07/2018
0.8162;124.5699;19/07/2018
0.9524;122.5459;20/07/2018
1.0422;120.825;20/07/2018
-3.2649;121.6879;20/07/2018
-2.5814;121.388;20/07/2018
-2.5827;121.3788;20/07/2018
1.5635;125.1496;22/07/2018
1.4512;125.1895;22/07/2018
-2.5777;121.3824;22/07/2018
-2.8307;122.1612;24/07/2018
-5.0443;119.6006;25/07/2018
1.4512;125.1998;26/07/2018
-2.5789;121.3615;26/07/2018
-2.5752;121.3888;26/07/2018
-2.578;121.3842;26/07/2018
-4.404;122.2559;27/07/2018
-4.5878;121.9685;27/07/2018
-1.2173;119.8836;27/07/2018
-3.9838;119.7812;27/07/2018
-2.5778;121.379;27/07/2018
-0.9477;119.5836;27/07/2018
-1.0858;121.4554;27/07/2018
0.5371;121.8794;27/07/2018
0.3951;123.2466;28/07/2018
0.4038;123.2398;28/07/2018
0.7234;122.5136;28/07/2018
1.0421;120.8192;29/07/2018
-2.8291;122.1641;29/07/2018
-1.3972;120.7563;29/07/2018
-3.9031;122.4235;29/07/2018
-4.5109;121.9088;29/07/2018
-3.2974;121.7037;29/07/2018
-1.0929;121.4773;29/07/2018
0.4846;122.2751;29/07/2018
0.6707;122.4752;29/07/2018
-3.9848;122.5046;31/07/2018
-5.3424;119.5389;31/07/2018
-2.8339;122.1607;31/07/2018
-5.3763;122.4443;31/07/2018
-2.576;121.3835;31/07/2018
-2.5792;121.3817;31/07/2018
-2.5716;121.3855;31/07/2018
-2.5731;121.3966;31/07/2018
-2.5686;121.3806;31/07/2018
-2.5703;121.3915;31/07/2018
1.4477;125.1827;02/08/2018
-3.8999;122.4208;02/08/2018
-2.5793;121.3869;02/08/2018
-2.578;121.378;02/08/2018
-2.5704;121.3882;02/08/2018
-2.5691;121.3793;02/08/2018
-2.5834;121.3771;03/08/2018
-2.5806;121.3709;03/08/2018
-2.5079;119.5338;03/08/2018
-2.3463;119.5804;03/08/2018
1.044;120.8231;05/08/2018
-3.5967;121.7518;05/08/2018
-3.466;119.0888;05/08/2018
-4.7671;122.3792;05/08/2018
-4.5202;121.9248;05/08/2018
-1.4757;120.4344;05/08/2018
-2.9622;119.3648;05/08/2018
-2.5836;121.3768;05/08/2018
-1.1564;120.0287;05/08/2018
-1.1891;120.0572;05/08/2018
-1.0328;120.5105;05/08/2018
-1.9543;121.0799;05/08/2018
-2.5823;121.386;05/08/2018
-2.9609;119.374;05/08/2018
-1.867;121.0421;05/08/2018
-3.4464;119.0616;05/08/2018
-2.8974;121.5616;05/08/2018
-2.0688;119.5009;05/08/2018
-1.5292;121.5979;05/08/2018
-1.6785;120.2401;05/08/2018
-1.9556;121.0708;05/08/2018
-3.9049;122.4221;05/08/2018
-2.5832;121.3672;06/08/2018
-2.581;121.3829;06/08/2018
-2.5692;121.3816;06/08/2018
-1.0332;120.5102;07/08/2018
-4.5097;122.0655;07/08/2018
-4.5003;122.0641;07/08/2018
-4.5017;122.0543;07/08/2018
-2.5824;121.3861;07/08/2018
-2.5838;121.3762;07/08/2018
0.9319;122.9893;07/08/2018
1.0429;124.6683;07/08/2018
1.1798;124.538;07/08/2018
-2.572;121.38;07/08/2018
-5.3449;119.544;07/08/2018
-5.3431;119.5554;07/08/2018
-2.5773;121.3924;07/08/2018
-2.5755;121.3811;08/08/2018
0.8488;123.487;09/08/2018
0.4237;123.1849;09/08/2018
0.8583;123.6127;09/08/2018
-4.6741;122.0249;09/08/2018
-2.8337;122.1644;09/08/2018
-4.7901;121.7538;09/08/2018
-3.9039;122.4221;09/08/2018
-2.8333;122.159;09/08/2018
-2.5799;121.3653;09/08/2018
-2.5839;121.3864;09/08/2018
-2.5776;121.3811;09/08/2018
-2.586;121.3707;09/08/2018
-4.4904;122.0313;09/08/2018
0.5773;120.3774;09/08/2018
0.5751;120.3626;09/08/2018
1.589;125.0838;09/08/2018
-1.5081;121.6368;09/08/2018
1.5903;125.0927;09/08/2018
-1.5324;119.7376;09/08/2018
-1.5103;121.6219;09/08/2018
-1.5285;119.741;09/08/2018
-1.5295;119.7577;09/08/2018
0.8237;123.8606;09/08/2018
0.5711;120.3673;09/08/2018
-1.4369;120.938;09/08/2018
-2.5761;121.383;09/08/2018
-2.5754;121.3857;10/08/2018
-2.586;121.363;11/08/2018
-2.5839;121.3835;11/08/2018
-2.5823;121.3901;11/08/2018
1.2337;121.3886;11/08/2018
1.2302;121.3647;11/08/2018
-5.3318;119.4543;11/08/2018
-5.3302;119.4657;11/08/2018
-4.5981;121.8475;12/08/2018
-2.5783;121.3849;12/08/2018
1.0429;120.8219;14/08/2018
-2.5753;121.3868;14/08/2018
-2.5737;121.3757;14/08/2018
-3.5215;121.4564;14/08/2018
-1.0898;119.9336;14/08/2018
-1.7638;120.7485;14/08/2018
-2.0664;119.534;14/08/2018
-3.5228;121.4473;14/08/2018
0.9134;122.6739;14/08/2018
0.9042;122.6752;14/08/2018
1.0256;122.1739;14/08/2018
1.0377;120.8232;16/08/2018
1.5405;124.902;16/08/2018
0.5114;121.8932;16/08/2018
0.51;121.9021;16/08/2018
-4.0798;119.6742;16/08/2018
-4.5612;121.6827;16/08/2018
-5.4367;119.6347;16/08/2018
-4.5598;121.6738;16/08/2018
-2.7783;120.3932;16/08/2018
0.8102;123.5826;16/08/2018
0.5985;122.4885;16/08/2018
-1.9436;120.8643;16/08/2018
0.9431;122.6394;16/08/2018
-0.9317;122.1495;16/08/2018
-2.0403;119.459;16/08/2018
0.5627;122.5506;16/08/2018
0.9445;122.649;16/08/2018
-1.9734;119.3758;16/08/2018
-1.9759;119.3581;16/08/2018
-1.6874;119.8441;16/08/2018
-1.0594;121.4716;16/08/2018
-1.061;121.4599;16/08/2018
-1.0613;121.4653;16/08/2018
-1.0511;121.464;16/08/2018
-1.685;119.861;16/08/2018
0.867;123.6577;16/08/2018
1.0318;120.8195;16/08/2018
0.8193;123.6459;16/08/2018
0.7575;122.8932;16/08/2018
-2.9982;120.1868;17/08/2018
-2.7552;119.7951;17/08/2018
-2.5753;121.3767;17/08/2018
-2.2973;119.9668;17/08/2018
1.5436;124.8994;18/08/2018
0.9409;122.6509;18/08/2018
-4.0681;119.6757;18/08/2018
-3.1922;118.881;18/08/2018
0.8261;123.3559;18/08/2018
-1.272;121.6525;18/08/2018
0.9277;122.6438;18/08/2018
0.6963;122.9483;18/08/2018
0.8281;123.3697;18/08/2018
0.5834;122.6406;18/08/2018
-1.2717;121.6597;18/08/2018
0.5857;122.6564;18/08/2018
-1.2747;121.6379;18/08/2018
-0.9931;121.4244;18/08/2018
1.0394;120.8227;19/08/2018
-5.245;119.5592;19/08/2018
-1.1401;121.545;19/08/2018
-4.551;121.9247;19/08/2018
-1.1432;121.5383;19/08/2018
-1.1412;121.5517;19/08/2018
-4.5703;121.7933;19/08/2018
1.4522;125.1866;20/08/2018
-2.5763;121.3953;20/08/2018
-1.2407;121.5643;20/08/2018
-2.5734;121.3763;20/08/2018
-2.5809;121.3714;20/08/2018
-2.5837;121.3756;20/08/2018
0.9089;122.6621;20/08/2018
-2.5737;121.3823;20/08/2018
0.9092;122.6677;20/08/2018
1.0374;120.8227;21/08/2018
0.9203;122.6403;21/08/2018
-1.3223;119.3361;21/08/2018
-1.692;119.9138;21/08/2018
-1.4277;120.9697;21/08/2018
-3.4483;119.4063;21/08/2018
-4.5565;121.9655;21/08/2018
-4.5578;121.9563;21/08/2018
-4.5604;121.6894;21/08/2018
-3.9035;122.4228;21/08/2018
-3.9049;122.4132;21/08/2018
-4.5487;121.9549;21/08/2018
-4.5617;121.6803;21/08/2018
-4.1068;120.0956;21/08/2018
-3.4499;118.96;21/08/2018
-3.2049;120.2265;21/08/2018
-2.5797;121.387;21/08/2018
-2.581;121.3779;21/08/2018
-3.2037;120.2354;21/08/2018
-3.4817;121.4492;21/08/2018
-3.6463;119.5828;21/08/2018
-3.6476;119.5736;21/08/2018
-1.1609;121.5903;21/08/2018
0.9107;122.66;21/08/2018
0.5274;121.8888;21/08/2018
0.4688;121.8433;23/08/2018
0.9204;121.4668;23/08/2018
0.4675;121.8525;23/08/2018
-2.8281;122.1616;23/08/2018
-4.489;121.7586;23/08/2018
-4.4014;122.4384;23/08/2018
-4.5114;121.8475;23/08/2018
-4.5465;121.6897;23/08/2018
-4.4905;121.7685;23/08/2018
-5.5352;122.5898;23/08/2018
-4.5128;121.8577;23/08/2018
-4.4159;121.8084;23/08/2018
-4.1925;121.7452;23/08/2018
-3.9047;122.4169;23/08/2018
-4.4349;122.2494;23/08/2018
-3.0369;121.735;23/08/2018
-2.8928;121.7693;23/08/2018
-2.8942;121.7593;23/08/2018
-4.4206;121.8043;23/08/2018
-4.1911;121.7552;23/08/2018
-3.2089;119.0111;23/08/2018
-4.6721;121.7374;23/08/2018
0.5915;121.6316;23/08/2018
-1.434;121.6823;23/08/2018
0.7698;122.6807;23/08/2018
0.7796;122.8857;23/08/2018
-2.579;121.3863;23/08/2018
0.648;122.3492;23/08/2018
-1.3236;123.0371;23/08/2018
0.6737;122.3363;23/08/2018
-1.3249;123.0282;23/08/2018
-2.5804;121.3764;23/08/2018
0.6647;122.3376;23/08/2018
0.675;122.3452;23/08/2018
0.6493;122.3581;23/08/2018
0.7783;122.8768;23/08/2018
1.2348;121.376;23/08/2018
-0.5923;123.198;25/08/2018
1.542;124.9033;25/08/2018
-2.8054;122.0913;25/08/2018
-5.3775;119.5657;25/08/2018
-2.5757;121.3733;25/08/2018
-3.0065;120.1906;25/08/2018
-2.5735;121.3891;25/08/2018
-2.5825;121.3805;25/08/2018
-2.5752;121.3791;25/08/2018
-4.0195;119.9337;26/08/2018
-4.4827;121.945;26/08/2018
-4.48;121.9623;26/08/2018
-4.4678;121.9605;26/08/2018
-1.4975;119.7365;26/08/2018
1.0434;120.828;27/08/2018
-2.578;121.3851;27/08/2018
-2.8312;122.1581;27/08/2018
1.1106;124.6145;27/08/2018
-3.8996;122.4176;27/08/2018
-5.491;119.4943;27/08/2018
-5.4922;119.4887;27/08/2018
-2.5732;121.3779;27/08/2018
-2.5747;121.3876;27/08/2018
-2.8307;122.1656;28/08/2018
-1.3978;120.7527;28/08/2018
-4.6693;121.7428;28/08/2018
-4.6498;121.9427;28/08/2018
-3.9043;122.418;28/08/2018
-4.6513;121.9321;28/08/2018
-1.7652;120.7706;28/08/2018
-2.7994;120.2415;28/08/2018
-3.0054;121.6628;28/08/2018
-3.938;119.6156;28/08/2018
1.4551;125.1987;29/08/2018
-2.5732;121.3822;29/08/2018
-2.573;121.389;29/08/2018
0.8104;124.1289;29/08/2018
0.8109;124.1215;29/08/2018
0.6493;122.3642;29/08/2018
-4.4488;122.0704;29/08/2018
-4.4507;122.0831;29/08/2018
-4.4613;122.0814;29/08/2018
-3.9792;121.7771;30/08/2018
-5.12;119.5419;30/08/2018
-3.9702;121.7758;30/08/2018
1.4482;125.1814;31/08/2018
0.8647;123.1427;01/09/2018
-0.8398;122.7076;01/09/2018
0.9939;122.2687;01/09/2018
0.8661;123.1337;01/09/2018
-3.4604;119.0907;01/09/2018
-3.9648;121.7829;01/09/2018
-4.2459;122.2562;01/09/2018
-3.8293;119.7445;01/09/2018
-3.7895;122.1575;01/09/2018
-3.5463;118.986;01/09/2018
-4.5032;121.8128;01/09/2018
-3.902;122.4234;01/09/2018
-4.4497;122.0754;01/09/2018
-5.2902;119.6101;01/09/2018
-3.9681;121.7779;01/09/2018
-4.4491;121.7409;01/09/2018
-4.4596;121.7424;01/09/2018
-4.5272;121.9971;01/09/2018
-5.4858;119.4766;01/09/2018
-3.9742;121.7854;01/09/2018
-3.9759;121.7733;01/09/2018
-4.4738;121.9464;01/09/2018
-3.9073;122.4209;01/09/2018
1.039;120.824;01/09/2018
0.5522;122.7599;01/09/2018
0.7351;122.819;01/09/2018
0.7539;122.8846;01/09/2018
0.591;122.5188;01/09/2018
0.8644;123.1403;01/09/2018
0.7553;122.894;01/09/2018
0.4647;123.3048;01/09/2018
1.0773;124.6278;01/09/2018
0.8988;123.3803;01/09/2018
1.5384;124.8974;01/09/2018
-5.3742;119.5001;01/09/2018
-3.9045;122.4271;01/09/2018
-1.4207;121.7161;02/09/2018
-2.5742;121.3821;02/09/2018
-2.5817;121.3916;02/09/2018
-1.3983;121.16;02/09/2018
-2.5852;121.3685;02/09/2018
-2.5779;121.3812;03/09/2018
-2.5796;121.3926;03/09/2018
-2.5841;121.3727;03/09/2018
-2.9495;121.4684;03/09/2018
-2.5792;121.3788;03/09/2018
-3.9721;121.7723;03/09/2018
-2.9478;121.4524;03/09/2018
-3.9762;121.7662;03/09/2018
-4.4824;122.0564;03/09/2018
-4.481;122.0657;03/09/2018
-2.574;121.3793;03/09/2018
-2.5727;121.3884;03/09/2018
0.7574;124.1314;05/09/2018
0.7314;122.9098;05/09/2018
0.7287;122.9171;05/09/2018
0.725;122.8912;05/09/2018
-4.9275;119.9346;06/09/2018
-3.9392;119.8592;06/09/2018
-4.5284;122.0427;06/09/2018
-4.788;119.7154;06/09/2018
-4.9532;119.9125;06/09/2018
-4.7985;119.7071;06/09/2018
-4.7894;119.7058;06/09/2018
-3.9379;119.8683;06/09/2018
-4.7907;119.6962;06/09/2018
-2.5791;121.3767;07/09/2018
-2.5769;121.3921;07/09/2018
-2.5801;121.3935;07/09/2018
-2.5771;121.3743;07/09/2018
-2.564;121.3761;07/09/2018
-2.5671;121.396;07/09/2018
0.8514;122.666;08/09/2018
1.6584;125.088;08/09/2018
